Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-04-21 20:52:42,27,77,47,57,4,0,47,1,9,10,32
2024-04-21 20:57:42,27,78,47,49,4,0,53,2,10,11,79
2024-04-21 21:02:41,27,77,47,48,3,0,44,1,14,15,45
2024-04-21 21:07:41,27,78,47,48,4,0,50,2,12,14,103
2024-04-21 21:12:41,27,78,47,48,4,0,51,2,15,18,143
2024-04-21 21:17:41,27,76,47,49,3,0,45,1,11,11,41
2024-04-21 21:22:41,27,77,47,50,4,0,45,1,10,11,66
2024-04-21 21:27:41,27,77,47,49,4,0,47,1,9,10,72
2024-04-21 21:32:42,27,79,47,48,4,0,52,2,10,10,138
2024-04-21 21:37:40,27,77,47,48,4,0,48,1,10,11,49
2024-04-21 21:42:40,27,77,47,48,5,0,49,1,9,12,63
2024-04-21 21:47:40,27,76,47,49,3,0,37,1,10,10,39
2024-04-21 21:52:40,27,77,47,49,3,0,41,1,9,9,50
2024-04-21 21:57:41,27,77,47,48,5,0,42,1,8,8,54
2024-04-21 22:08:17,27,78,47,74,3,0,45,1,9,10,77
2024-04-21 22:12:39,27,79,47,49,4,0,44,1,10,10,96
2024-04-21 22:17:39,27,80,47,49,4,0,47,1,10,10,185
2024-04-21 22:22:39,27,80,47,48,4,0,46,2,11,11,115
2024-04-21 22:27:38,27,79,47,48,3,0,48,2,10,10,135
2024-04-21 22:32:38,28,79,47,48,4,0,43,2,10,10,125
2024-04-21 22:37:38,28,78,47,48,4,0,45,1,8,8,100
2024-04-21 22:42:38,28,78,47,49,4,0,45,2,10,10,139
2024-04-21 22:47:38,28,77,47,49,6,0,44,1,9,9,132
2024-04-21 22:52:38,28,79,47,48,4,0,47,2,10,10,174
2024-04-21 22:57:37,28,77,47,49,4,0,49,1,10,10,88
2024-04-21 23:02:37,28,78,47,48,3,0,52,1,9,10,102
2024-04-21 23:07:37,28,78,47,48,3,0,53,1,11,11,98
2024-04-21 23:12:37,28,77,52,221,5,0,47,2,11,11,143
2024-04-21 23:17:37,28,77,47,51,5,0,45,1,11,11,115
2024-04-21 23:22:37,28,77,47,90,3,0,44,1,9,9,93
2024-04-21 23:27:37,27,77,47,75,4,0,41,1,9,9,85
2024-04-21 23:32:37,27,77,47,57,3,0,41,1,9,9,78
2024-04-21 23:37:37,27,77,47,48,5,0,40,1,9,9,92
2024-04-21 23:42:37,27,78,47,48,3,0,46,1,8,8,99
2024-04-21 23:47:36,27,79,47,73,3,0,48,2,13,14,156
2024-04-21 23:52:36,27,78,47,59,5,0,50,2,58,58,188
2024-04-21 23:57:36,27,78,47,78,2,0,46,1,37,38,124
2024-04-22 00:09:28,28,76,47,68,1,0,40,1,11,11,103
2024-04-22 00:14:28,27,77,48,113,4,0,43,1,9,10,80
2024-04-22 00:27:13,28,75,46,49,4,0,40,2,10,10,115
2024-04-22 00:32:13,27,78,49,175,4,0,38,2,13,14,176
2024-04-22 00:37:14,27,78,57,259,4,0,45,1,12,13,97
2024-04-22 00:42:13,27,78,47,56,4,0,37,1,8,8,104
2024-04-22 00:47:13,27,78,47,49,3,0,40,1,9,9,106
2024-04-22 00:52:13,27,78,47,56,4,0,38,1,10,10,110
2024-04-22 00:57:13,27,78,47,52,4,0,41,1,10,11,77
2024-04-22 01:02:13,27,79,47,49,5,0,40,1,10,10,104
2024-04-22 01:07:13,27,79,47,59,4,0,42,1,11,11,94
2024-04-22 01:12:13,27,79,47,48,4,0,42,1,10,10,144
2024-04-22 01:17:13,27,80,47,49,3,0,50,2,10,11,131
2024-04-22 01:22:13,27,80,47,55,4,0,48,1,9,9,69
2024-04-22 01:27:13,27,80,47,73,2,0,45,1,9,10,82
2024-04-22 01:32:13,27,80,47,68,4,0,48,2,16,18,228
2024-04-22 01:37:13,27,81,47,51,3,0,52,2,13,14,226
2024-04-22 01:42:13,27,79,47,49,3,0,41,1,11,11,83
2024-04-22 01:47:12,27,79,47,55,3,0,42,1,11,11,140
2024-04-22 01:52:12,27,80,47,61,4,0,47,2,11,12,237
2024-04-22 01:57:12,27,79,48,79,3,0,44,1,12,12,128
2024-04-22 02:02:12,27,80,50,130,4,0,47,1,13,15,123
2024-04-22 02:11:42,27,79,51,225,3,0,44,1,10,10,132
2024-04-22 07:39:34,25,94,47,83,703,0,46,3,14,14,82
2024-04-22 07:44:34,25,94,47,52,702,0,41,2,17,17,106
