Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-06-09 20:01:54,29,72,212,256,6,0,48,1,8,8,83
2024-06-09 20:06:55,29,73,213,250,5,0,47,1,8,8,85
2024-06-09 20:11:54,29,73,212,244,6,0,47,1,10,10,92
2024-06-09 20:16:54,29,74,213,242,5,0,48,1,15,15,104
2024-06-09 20:21:56,29,73,213,242,5,0,47,1,18,18,128
2024-06-09 20:26:54,29,73,215,261,6,0,47,1,13,13,119
2024-06-09 20:31:54,29,73,214,245,6,0,47,1,19,19,128
2024-06-09 20:36:54,29,73,209,232,5,1,47,1,17,17,147
2024-06-09 20:41:54,29,73,212,262,5,0,47,1,10,10,94
2024-06-09 20:46:54,29,74,213,248,6,0,46,1,7,7,67
2024-06-09 20:51:54,29,74,211,247,6,0,46,1,11,11,72
2024-06-09 20:56:54,29,74,213,248,6,0,45,1,7,7,65
2024-06-09 21:01:54,29,74,214,250,5,0,45,1,6,6,58
2024-06-09 21:06:54,29,75,213,260,6,0,45,1,12,12,64
2024-06-09 21:11:54,29,75,214,258,6,0,45,1,7,7,60
2024-06-09 21:16:53,28,74,212,243,3,0,45,1,22,22,65
2024-06-09 21:21:53,28,75,218,261,6,0,45,1,9,9,66
2024-06-09 21:26:53,28,75,216,262,6,0,45,1,7,7,60
2024-06-09 21:31:53,28,75,214,246,6,0,45,1,5,5,51
2024-06-09 21:36:53,28,75,215,261,7,0,45,1,6,6,51
2024-06-09 21:41:53,28,76,212,257,6,0,45,1,6,6,48
2024-06-09 21:46:53,28,76,211,241,5,0,44,1,10,10,50
2024-06-09 21:51:53,28,76,214,258,6,0,44,1,9,9,52
2024-06-09 21:56:53,28,76,218,261,6,0,45,1,9,9,57
2024-06-09 22:01:53,28,76,214,250,6,0,45,1,11,11,69
2024-06-09 22:06:53,28,76,220,284,6,0,45,1,9,9,78
2024-06-09 22:11:53,28,77,213,251,6,0,45,1,8,8,72
2024-06-09 22:16:53,28,76,218,253,5,0,45,1,8,8,65
2024-06-09 22:21:53,28,76,213,246,6,0,45,1,7,7,66
