Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-07-14 16:42:13,30,70,47,49,703,0,13,0,12,12,156
2024-07-14 16:47:13,30,72,47,48,702,0,14,0,12,12,177
2024-07-14 16:52:13,30,70,47,48,702,0,13,0,13,13,138
2024-07-14 16:57:13,30,69,47,48,702,0,13,0,13,13,157
2024-07-14 17:02:12,31,68,47,48,702,0,13,0,12,12,145
2024-07-14 17:07:13,31,70,47,48,702,0,14,0,12,12,196
2024-07-14 17:12:12,30,69,47,49,702,0,14,0,13,13,209
2024-07-14 17:17:12,30,70,47,48,703,0,15,0,12,12,229
2024-07-14 17:22:12,30,71,47,48,703,0,14,0,13,13,179
2024-07-14 17:27:12,30,70,47,48,708,0,13,0,13,13,157
2024-07-14 17:32:11,30,72,47,48,701,0,14,0,12,12,157
2024-07-14 17:37:11,30,72,47,48,701,0,14,0,13,13,157
2024-07-14 17:42:11,30,72,47,48,703,0,14,0,13,13,132
2024-07-14 17:45:45,30,73,47,48,703,0,14,0,13,13,137
2024-07-14 17:50:45,30,74,47,48,703,0,14,0,14,14,152
2024-07-14 17:55:45,29,75,47,49,702,0,14,0,13,13,155
2024-07-14 18:00:45,29,74,47,48,703,0,14,0,12,12,153
2024-07-14 18:05:44,29,75,47,48,702,0,14,0,12,12,142
2024-07-14 18:10:44,29,74,47,48,701,0,14,0,12,12,144
2024-07-14 18:15:44,29,75,47,48,703,0,14,0,13,13,143
2024-07-14 18:20:44,29,76,47,48,702,0,14,0,12,12,156
2024-07-14 18:25:44,29,76,47,48,655,0,14,0,13,13,162
2024-07-14 18:30:43,29,77,47,48,609,0,14,0,12,12,154
2024-07-14 18:35:43,29,77,47,48,625,0,14,0,14,14,174
2024-07-14 18:40:43,29,77,47,48,623,0,14,0,13,13,171
2024-07-14 18:45:43,29,77,47,49,518,0,14,0,13,13,177
2024-07-14 18:50:43,29,78,47,48,357,0,14,0,14,14,206
2024-07-14 18:55:43,29,78,47,48,243,0,15,0,13,13,247
2024-07-14 19:00:43,29,78,47,48,98,0,15,0,13,13,276
2024-07-14 19:05:42,28,78,47,48,38,0,14,0,12,12,239
2024-07-14 19:10:42,28,79,47,48,13,0,14,0,14,14,188
2024-07-14 19:15:42,28,78,47,48,3,0,14,0,13,13,136
2024-07-14 19:20:42,28,79,48,267,4,0,14,0,13,13,156
2024-07-14 19:25:42,28,78,48,257,4,0,14,0,16,16,145
2024-07-14 19:30:42,28,78,47,48,4,0,14,0,15,15,154
2024-07-14 19:35:42,28,78,47,48,4,0,14,0,15,15,136
2024-07-14 19:40:41,28,78,47,48,4,0,14,0,16,16,134
2024-07-14 19:45:41,28,78,47,157,4,0,13,0,19,19,131
2024-07-14 19:50:41,28,78,47,48,3,0,13,0,17,17,158
2024-07-14 19:55:41,28,78,47,48,3,0,14,0,18,18,144
2024-07-14 20:00:40,28,78,47,48,3,0,13,0,20,20,141
2024-07-14 20:05:40,28,78,47,48,3,0,13,0,20,20,159
2024-07-14 20:10:40,28,79,47,48,3,0,13,0,20,20,159
2024-07-14 20:15:40,28,78,47,48,4,0,13,0,22,22,157
2024-07-14 20:20:40,28,78,46,48,3,0,13,0,21,21,151
2024-07-14 20:25:40,28,78,47,48,3,0,13,0,20,20,170
2024-07-14 20:30:39,28,79,47,48,3,0,13,0,20,20,190
2024-07-14 20:35:39,28,78,47,48,4,0,12,0,22,22,168
2024-07-14 20:40:39,28,78,47,48,4,0,13,0,20,20,181
2024-07-14 20:45:39,28,79,47,48,3,0,13,0,20,20,175
