Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-06-24 10:01:42,29,74,47,85,703,0,25,0,8,8,137
2024-06-24 10:06:42,29,72,49,222,703,0,25,0,8,8,109
2024-06-24 10:11:42,30,73,47,66,701,0,27,1,8,8,144
2024-06-24 10:16:42,30,73,47,89,702,0,23,0,8,8,87
2024-06-24 10:21:42,30,73,47,62,702,0,25,0,9,9,121
2024-06-24 10:26:41,30,72,48,112,703,0,27,0,10,10,141
2024-06-24 10:31:41,30,72,58,365,703,0,28,1,9,10,136
2024-06-24 10:36:41,30,73,50,187,703,0,28,1,8,8,120
2024-06-24 10:41:41,30,72,48,215,703,0,29,1,8,8,110
2024-06-24 10:46:41,30,71,47,55,704,0,27,1,7,7,97
2024-06-24 10:51:40,30,73,47,83,702,0,29,1,8,8,156
2024-06-24 11:01:39,30,72,47,53,701,0,25,0,7,7,99
2024-06-24 11:06:39,31,70,47,49,703,0,24,0,7,7,95
2024-06-24 11:11:39,31,71,47,48,703,0,28,1,6,6,264
2024-06-24 11:16:39,31,67,47,102,701,0,25,0,9,9,121
2024-06-24 11:21:38,31,67,47,72,702,0,24,0,5,5,119
2024-06-24 11:26:38,31,65,47,49,702,0,24,0,5,5,93
2024-06-24 11:31:38,31,65,47,54,702,0,25,0,5,5,127
2024-06-24 11:36:38,32,66,48,169,701,0,25,0,5,5,136
2024-06-24 11:41:38,32,64,47,95,701,0,26,0,6,6,110
2024-06-24 11:46:38,32,66,47,85,702,0,26,0,5,5,148
2024-06-24 11:51:37,32,65,47,55,702,0,27,0,5,5,179
2024-06-24 11:56:37,32,66,47,81,702,0,27,0,6,6,174
2024-06-24 12:01:37,32,67,47,133,701,0,27,1,6,6,225
2024-06-24 12:06:37,32,64,47,73,703,0,26,0,6,6,136
2024-06-24 12:11:37,32,66,47,50,702,0,28,1,6,6,210
2024-06-24 12:16:36,32,65,47,48,703,0,26,0,6,6,129
2024-06-24 12:21:36,32,66,47,50,701,0,27,1,6,6,158
2024-06-24 12:26:36,31,67,47,53,702,0,26,0,8,8,154
2024-06-24 12:31:36,31,68,47,48,701,0,27,0,7,7,179
2024-06-24 12:36:36,31,68,47,54,702,0,31,1,7,7,263
2024-06-24 12:41:35,31,68,47,54,705,0,29,1,6,6,258
2024-06-24 12:46:37,31,68,47,56,702,0,28,1,7,7,184
2024-06-24 12:51:34,31,68,47,48,702,0,29,1,7,7,158
2024-06-24 12:56:35,31,69,47,48,702,0,30,1,5,5,214
2024-06-24 13:01:34,31,70,47,51,702,0,29,1,7,7,200
2024-06-24 13:06:34,31,66,47,57,703,0,25,0,4,4,107
2024-06-24 13:11:34,31,67,48,111,702,0,25,0,10,10,190
2024-06-24 13:21:33,29,69,47,60,703,0,21,0,3,3,86
2024-06-24 13:31:33,28,72,47,89,704,0,22,0,3,3,99
2024-06-24 13:36:33,28,72,47,51,702,0,25,0,3,3,68
2024-06-24 13:41:32,28,72,47,80,703,0,25,0,2,2,39
2024-06-24 13:51:32,28,77,47,50,702,0,25,0,2,3,66
2024-06-24 14:01:33,27,77,47,106,702,0,27,0,3,3,57
2024-06-24 14:06:32,27,78,47,49,702,0,26,0,4,4,122
2024-06-24 14:11:32,27,77,47,54,704,0,27,0,4,4,54
2024-06-24 14:16:32,27,80,47,77,703,0,29,1,5,5,233
2024-06-24 14:21:32,27,81,47,48,704,0,28,0,4,4,134
2024-06-24 14:26:32,28,80,47,53,703,0,28,0,4,4,117
2024-06-24 14:31:32,28,81,47,79,703,0,29,0,3,3,143
2024-06-24 14:36:31,28,82,47,58,703,0,29,0,4,4,154
2024-06-24 14:41:31,28,79,47,77,702,0,27,0,9,9,92
2024-06-24 14:46:31,28,79,47,48,703,0,28,0,4,4,137
2024-06-24 14:51:31,28,79,47,87,703,0,30,1,7,7,210
2024-06-24 14:56:30,28,78,47,49,703,0,28,0,4,4,93
2024-06-24 15:01:36,28,76,47,64,702,0,27,0,5,5,97
2024-06-24 15:01:36,28,76,47,64,702,0,27,0,5,5,97
2024-06-24 15:06:31,28,77,47,68,703,0,29,1,5,5,153
2024-06-24 15:11:29,28,76,47,70,703,0,28,0,4,4,105
2024-06-24 15:16:29,28,78,47,140,703,0,28,0,5,6,147
2024-06-24 15:21:29,28,77,47,50,702,0,28,0,4,4,99
2024-06-24 15:26:29,28,76,47,59,702,0,28,0,5,5,118
2024-06-24 15:31:29,28,77,47,49,702,0,26,0,5,5,95
2024-06-24 15:36:30,28,78,47,62,703,0,29,1,4,5,226
