Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-05-28 12:51:59,30,73,229,341,700,0,101,6,19,19,71
2024-05-28 12:56:59,30,71,235,382,700,8,74,4,15,15,95
2024-05-28 13:01:59,30,70,234,463,701,0,66,3,17,17,97
2024-05-28 13:06:59,31,67,237,399,700,1,61,3,15,15,99
2024-05-28 13:11:59,31,67,234,402,700,4,59,3,14,14,100
2024-05-28 13:16:59,31,66,239,323,700,0,56,2,15,15,100
2024-05-28 13:26:59,32,66,237,340,700,0,54,2,15,15,100
2024-05-28 13:31:59,32,65,234,317,700,0,52,2,16,16,100
2024-05-28 13:36:59,32,65,240,383,700,0,52,2,15,15,98
2024-05-28 13:42:00,32,64,235,395,701,0,51,1,15,15,95
2024-05-28 13:47:00,32,64,239,337,701,0,50,1,17,17,84
2024-05-28 13:51:58,32,63,232,389,700,0,49,1,16,16,73
2024-05-28 13:56:59,32,64,233,411,700,0,50,1,16,16,74
2024-05-28 14:01:59,32,65,243,403,699,0,50,1,17,17,81
2024-05-28 14:06:59,32,63,240,355,700,0,49,1,17,17,94
2024-05-28 14:11:59,32,63,242,384,699,0,49,1,15,15,91
2024-05-28 14:16:59,33,64,246,372,700,0,50,1,16,16,93
2024-05-28 14:21:59,33,63,226,303,700,0,50,1,15,15,84
2024-05-28 14:26:59,33,63,238,341,700,11,49,1,15,15,77
2024-05-28 14:31:59,33,63,242,327,700,0,49,1,15,15,84
2024-05-28 14:36:59,33,63,239,346,700,0,49,1,15,15,106
2024-05-28 14:41:59,33,63,241,360,699,1,49,1,15,15,101
2024-05-28 14:46:59,33,62,249,374,700,0,48,1,13,13,99
2024-05-28 14:51:59,33,62,252,403,700,0,48,1,14,14,99
2024-05-28 14:56:59,33,62,247,359,700,0,48,1,13,13,90
2024-05-28 15:01:59,33,62,231,323,699,0,49,1,14,14,72
2024-05-28 15:06:59,33,62,223,293,700,0,49,1,13,13,69
2024-05-28 15:11:59,33,61,241,339,698,0,48,1,13,13,64
2024-05-28 15:16:59,33,61,231,354,700,0,48,1,13,13,53
2024-05-28 15:21:59,33,61,234,380,670,0,49,1,14,14,56
2024-05-28 15:26:59,33,60,231,329,630,0,48,1,15,15,48
2024-05-28 15:31:59,33,60,245,328,612,1,47,1,13,13,46
2024-05-28 15:36:59,33,61,237,347,636,0,47,1,15,15,48
2024-05-28 15:41:59,33,62,234,333,651,0,48,1,14,14,49
2024-05-28 15:46:59,33,61,239,358,700,4,47,1,14,14,50
2024-05-28 15:51:59,33,61,247,403,699,0,47,1,14,14,63
2024-05-28 15:59:37,34,60,241,345,700,0,47,1,15,15,97
2024-05-28 16:04:37,34,60,279,438,700,0,43,1,15,15,101
2024-05-30 22:02:22,28,79,190,321,49,33,139,6,36,36,106
2024-05-30 22:07:22,29,77,184,207,82,24,108,5,18,18,88
2024-05-30 22:12:22,30,73,184,202,114,30,100,4,19,19,106
2024-05-30 22:17:22,31,69,184,216,118,24,92,4,10,10,102
2024-05-30 22:22:22,32,65,183,190,118,40,88,4,11,11,104
2024-05-30 22:27:22,32,63,184,222,111,17,88,4,15,15,90
2024-05-30 22:32:22,33,62,184,193,110,24,83,3,10,11,90
2024-05-30 22:37:22,33,60,184,234,100,24,85,3,36,36,110
2024-05-30 22:42:22,33,59,184,209,99,21,84,3,19,19,101
2024-05-30 22:47:21,34,59,184,225,90,24,83,3,13,13,120
2024-05-30 22:52:22,34,58,183,189,77,27,82,3,11,11,160
2024-05-30 22:57:22,34,58,183,228,80,21,79,3,49,49,86
2024-05-30 23:02:22,34,58,183,191,70,24,79,3,24,24,128
2024-05-30 23:12:22,33,58,184,216,64,27,76,3,22,22,96
2024-05-30 23:17:22,33,58,184,199,64,21,75,3,14,14,52
2024-05-30 23:22:22,33,58,184,230,57,14,74,3,12,12,34
2024-05-30 23:27:22,33,59,188,365,55,11,73,3,44,67,66
2024-05-30 23:32:22,33,59,184,232,47,21,72,3,28,30,42
2024-05-30 23:37:21,33,60,184,218,55,21,72,3,25,25,77
2024-05-30 23:42:24,32,61,183,208,63,30,76,3,23,23,207
2024-05-30 23:47:21,32,61,183,232,76,30,77,3,19,19,132
2024-05-30 23:52:21,32,61,183,202,81,17,74,3,21,21,68
2024-05-30 23:57:21,32,61,183,195,93,17,73,3,20,20,30
2024-05-31 00:02:21,32,60,183,188,91,24,75,3,11,11,100
2024-05-31 00:07:21,33,59,183,227,87,14,74,3,9,9,54
2024-05-31 00:12:21,33,59,183,193,91,14,73,3,9,9,84
2024-05-31 00:17:20,33,59,183,204,84,14,72,3,33,34,38
2024-05-31 00:22:22,33,58,182,191,76,17,72,3,11,11,51
2024-05-31 00:27:20,33,58,183,231,78,21,73,3,10,10,59
2024-05-31 00:32:20,33,58,183,196,70,21,73,3,10,10,69
2024-05-31 00:37:20,33,58,183,228,71,24,73,3,8,8,45
2024-05-31 00:42:19,33,57,183,218,61,24,73,3,8,8,68
2024-05-31 00:47:19,33,58,184,238,65,14,71,3,11,12,52
2024-05-31 00:52:19,33,57,183,230,63,14,71,3,10,10,52
2024-05-31 00:57:19,33,57,183,192,55,21,71,3,12,12,40
2024-05-31 01:02:19,33,58,183,197,55,14,69,2,8,8,30
2024-05-31 01:07:19,33,58,184,236,57,11,69,2,9,9,20
2024-05-31 01:12:19,33,59,189,346,46,14,69,3,10,12,67
2024-05-31 01:17:19,32,60,184,205,50,24,70,3,14,17,122
2024-05-31 01:22:20,32,59,186,335,61,24,69,2,12,14,52
2024-05-31 01:27:19,32,61,184,200,73,24,73,3,13,13,150
2024-05-31 01:32:19,32,61,183,194,91,24,72,3,10,10,53
2024-05-31 01:37:19,32,61,183,189,95,17,70,3,15,15,45
2024-05-31 01:42:20,32,61,183,190,104,14,70,3,9,9,31
2024-05-31 01:47:20,32,60,182,187,109,17,70,3,7,7,27
2024-05-31 01:52:19,33,59,182,187,105,14,69,2,10,10,22
2024-05-31 01:57:19,33,59,183,214,97,14,69,2,9,9,26
2024-05-31 02:02:19,33,58,183,190,89,14,68,2,7,7,26
2024-05-31 02:07:19,33,57,182,193,90,11,69,2,7,7,35
2024-05-31 02:12:20,33,57,183,189,80,14,67,2,9,9,24
2024-05-31 02:17:19,33,57,183,198,80,14,68,2,9,9,41
2024-05-31 02:22:20,34,57,182,192,76,17,69,2,9,10,58
2024-05-31 02:27:20,34,57,183,224,74,17,68,2,8,8,34
2024-05-31 02:32:19,33,57,183,200,72,11,69,2,8,8,42
2024-05-31 02:37:19,34,57,183,237,66,14,69,2,9,10,52
2024-05-31 02:42:19,33,57,183,190,69,11,68,2,10,10,47
2024-05-31 02:47:19,33,58,183,188,68,8,69,2,8,8,39
2024-05-31 02:52:19,33,58,183,189,60,56,65,2,9,9,33
2024-05-31 02:57:19,33,58,183,187,61,8,68,2,14,14,36
2024-05-31 03:02:19,33,58,183,233,59,11,68,2,11,11,28
2024-05-31 03:07:19,33,59,183,195,66,17,69,2,59,60,78
2024-05-31 03:12:19,33,59,183,213,62,11,68,2,34,34,46
2024-05-31 03:17:19,33,59,183,204,61,14,67,2,20,20,26
2024-05-31 03:22:19,33,60,187,373,52,8,68,2,18,18,30
2024-05-31 03:27:19,33,60,185,234,51,17,68,2,13,14,39
2024-05-31 03:32:19,33,60,184,203,55,11,68,2,11,12,36
2024-05-31 03:37:19,33,60,184,202,50,14,67,2,11,11,19
2024-05-31 03:42:19,33,60,183,197,54,14,67,2,9,9,25
2024-05-31 03:47:19,33,61,184,196,48,11,67,2,8,8,25
2024-05-31 03:52:19,33,61,184,190,54,8,66,2,8,8,17
2024-05-31 03:57:19,32,62,184,190,50,14,66,2,9,9,20
2024-05-31 04:02:19,32,62,184,221,44,11,65,2,9,9,19
2024-05-31 04:07:19,32,64,192,439,49,24,70,2,20,24,122
2024-05-31 04:12:19,32,63,185,225,50,14,68,2,20,23,61
2024-05-31 04:17:19,32,64,185,213,44,17,66,2,22,22,53
2024-05-31 04:22:19,32,65,184,197,49,21,68,2,28,28,90
2024-05-31 04:27:19,32,65,184,193,55,27,69,2,19,19,106
2024-05-31 04:32:19,32,66,184,190,57,24,70,3,12,12,125
2024-05-31 04:37:19,32,67,184,191,70,14,71,3,11,11,133
2024-05-31 04:42:19,32,67,184,193,81,21,71,3,10,10,58
2024-05-31 04:47:19,32,66,184,192,89,21,72,3,10,10,133
2024-05-31 04:52:19,32,65,184,189,102,30,74,3,10,10,134
2024-05-31 04:57:19,33,64,184,193,115,11,71,3,10,10,47
2024-05-31 05:02:19,33,62,184,190,118,21,73,3,11,11,100
2024-05-31 05:07:19,34,61,184,191,122,33,79,3,9,9,229
2024-05-31 05:12:19,34,59,185,216,109,24,74,3,10,10,97
2024-05-31 05:17:19,35,58,185,192,105,21,73,3,10,10,59
2024-05-31 05:22:19,35,57,185,192,93,24,75,3,10,10,144
2024-05-31 05:27:19,35,56,185,205,92,24,72,3,9,9,59
2024-05-31 05:32:19,35,56,185,195,87,37,76,3,11,11,206
2024-05-31 05:37:19,35,56,185,190,81,37,75,3,9,9,221
2024-05-31 05:42:19,35,55,186,192,75,27,72,3,9,9,85
2024-05-31 05:47:19,35,56,185,230,73,21,71,3,10,10,90
2024-05-31 05:52:19,35,56,186,222,70,24,71,3,10,10,61
2024-05-31 05:57:18,35,56,186,193,63,21,71,3,10,10,100
2024-05-31 06:02:18,35,56,186,199,61,21,69,3,9,9,44
2024-05-31 06:07:18,34,57,187,224,65,14,71,3,9,9,118
2024-05-31 06:12:18,34,57,186,198,65,17,68,2,9,9,41
2024-05-31 06:17:18,34,58,187,194,67,27,70,3,9,9,58
2024-05-31 06:22:18,34,57,186,199,64,21,69,3,8,8,89
2024-05-31 06:27:18,34,58,186,200,69,14,68,2,9,9,46
2024-05-31 07:23:41,30,70,183,223,191,14,90,4,11,11,98
2024-05-31 07:28:40,31,70,186,287,193,17,82,4,15,15,87
2024-05-31 07:33:40,31,70,184,218,234,11,81,4,16,17,145
2024-05-31 07:38:40,31,69,183,190,281,17,77,3,14,14,107
2024-05-31 07:43:42,31,69,183,195,364,17,75,3,17,17,106
