Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-05-26 18:20:57,32,70,48,84,703,0,53,1,6,6,345
2024-05-26 18:25:56,32,70,50,127,702,0,51,1,7,7,185
2024-05-26 18:30:56,32,70,50,280,703,0,49,1,6,6,181
2024-05-26 18:35:56,32,71,49,197,702,0,52,1,7,7,224
2024-05-26 18:40:55,32,72,49,170,557,0,50,1,5,5,217
2024-05-26 18:45:55,32,72,50,274,500,0,47,1,7,7,144
2024-05-26 18:50:55,31,72,48,119,277,0,48,1,7,7,231
2024-05-26 18:55:54,31,73,49,138,145,0,45,1,5,5,121
2024-05-26 19:00:54,31,73,47,48,144,0,47,1,6,6,122
2024-05-26 19:05:54,31,72,47,48,93,0,43,1,7,7,98
2024-05-26 19:10:54,31,74,47,48,16,0,43,1,7,7,159
2024-05-26 19:15:54,30,74,47,48,4,0,42,1,6,6,80
2024-05-26 19:20:53,30,75,47,48,3,0,44,1,6,6,169
2024-05-26 19:25:53,30,75,47,48,3,0,43,1,6,6,141
2024-05-26 19:30:53,30,76,47,60,2,0,44,1,6,6,140
2024-05-26 19:35:53,30,75,47,50,4,0,43,1,6,6,113
2024-05-26 19:40:52,30,75,47,49,3,0,41,1,8,8,74
2024-05-26 19:45:52,30,75,47,49,3,0,42,1,7,7,122
2024-05-26 19:50:52,30,75,47,52,3,0,41,1,8,8,80
2024-05-26 19:55:52,29,75,47,53,5,0,42,1,11,11,113
2024-05-26 20:00:51,29,75,47,52,4,0,43,1,10,10,203
2024-05-26 20:05:51,29,76,47,51,4,0,44,1,11,11,252
2024-05-26 20:10:51,29,75,47,53,3,0,47,1,11,11,160
2024-05-26 20:15:50,29,76,48,54,4,0,45,1,12,12,161
2024-05-26 20:20:50,29,75,52,247,3,0,41,1,11,11,66
2024-05-26 20:25:50,29,75,49,57,1,0,42,1,11,11,84
2024-05-26 20:30:49,29,75,49,59,3,0,41,1,10,10,73
2024-05-26 20:35:49,29,76,51,59,3,0,40,1,10,10,81
2024-05-26 20:40:49,29,77,51,61,3,0,41,1,10,10,124
2024-05-26 20:45:49,29,77,52,63,3,0,41,1,11,11,118
2024-05-26 20:50:48,29,77,53,66,3,0,43,1,12,12,169
2024-05-26 20:55:48,29,77,53,65,4,0,40,1,11,11,74
2024-05-26 21:00:48,29,77,53,62,3,0,40,1,22,22,127
2024-05-26 21:05:48,29,78,53,63,4,0,45,1,12,12,167
2024-05-26 21:10:48,29,77,53,65,4,0,42,1,12,12,71
2024-05-26 21:15:48,29,78,56,67,3,0,45,1,13,13,179
2024-05-26 21:20:48,29,79,56,76,4,0,44,1,12,12,143
2024-05-26 21:25:47,29,79,55,69,4,0,45,1,12,12,131
2024-05-26 21:30:47,29,78,52,64,3,4,43,1,12,12,84
2024-05-26 21:35:47,29,78,52,60,3,0,42,1,12,12,128
2024-05-26 21:40:47,28,78,52,61,3,0,41,1,12,12,63
2024-05-26 21:45:47,28,78,51,206,4,0,42,1,13,13,118
2024-05-26 21:50:47,28,79,50,60,3,0,41,1,13,13,109
2024-05-26 21:55:47,28,79,50,56,4,0,42,1,13,13,111
2024-05-26 22:00:46,28,78,48,54,3,0,42,1,18,18,113
2024-05-26 22:05:46,28,79,47,51,3,0,40,1,16,16,100
2024-05-26 22:10:46,28,79,47,50,4,0,39,1,15,15,77
2024-05-26 22:15:46,28,79,47,54,3,0,41,1,12,12,87
2024-05-26 22:20:46,28,79,47,49,4,0,41,1,13,13,78
2024-05-26 22:25:45,28,79,49,273,4,0,41,1,13,13,64
2024-05-26 22:30:45,28,79,47,48,4,0,39,1,11,11,50
2024-05-26 22:35:45,28,80,47,48,4,0,42,1,13,13,208
2024-05-26 22:40:45,28,80,47,48,3,0,44,1,13,13,74
2024-05-26 22:45:45,28,79,47,48,3,0,41,1,11,11,48
2024-05-26 22:50:45,28,80,47,48,3,0,41,1,14,14,69
2024-05-26 22:55:44,28,79,47,48,3,0,42,1,16,16,78
2024-05-26 23:00:44,28,79,47,53,3,0,41,1,11,11,64
2024-05-26 23:05:44,28,79,47,51,3,0,43,1,12,12,68
2024-05-26 23:10:44,28,79,47,50,3,0,43,1,12,12,81
2024-05-26 23:15:44,28,79,47,53,4,0,44,1,18,18,146
2024-05-26 23:20:43,28,79,47,48,3,0,42,1,13,13,58
2024-05-26 23:25:43,28,79,47,48,4,0,41,1,12,12,54
2024-05-26 23:30:43,28,78,47,101,3,0,41,1,11,11,46
2024-05-26 23:35:43,28,79,47,48,4,0,40,1,12,12,57
2024-05-26 23:40:43,28,79,47,49,3,0,43,1,12,12,144
2024-05-26 23:45:42,28,79,47,48,4,0,42,1,12,12,63
2024-05-26 23:50:42,28,79,47,48,2,0,47,1,11,11,145
2024-05-26 23:55:42,28,79,47,48,3,0,45,1,12,12,113
2024-05-27 00:00:42,28,78,47,48,4,0,43,1,12,12,66
2024-05-27 00:05:42,28,78,47,48,3,0,40,1,11,11,43
2024-05-27 00:10:42,28,78,47,48,3,0,39,1,10,10,34
2024-05-27 00:15:41,28,78,47,48,3,0,39,1,10,10,33
2024-05-27 00:20:41,27,78,47,49,3,0,40,1,10,10,66
2024-05-27 00:25:41,27,79,47,48,3,0,47,1,12,12,165
2024-05-27 00:30:41,27,78,47,48,1,0,41,1,10,10,48
2024-05-27 00:35:41,27,79,47,48,4,0,43,1,11,11,86
2024-05-27 00:40:41,27,79,47,48,3,0,39,1,11,11,30
2024-05-27 00:45:41,27,79,47,48,3,0,40,1,11,11,42
2024-05-27 00:50:40,27,80,47,48,3,0,45,1,12,12,95
2024-05-27 00:55:40,27,79,47,48,4,0,41,1,12,12,41
2024-05-27 01:00:40,27,79,47,48,3,0,43,1,12,12,73
2024-05-27 01:05:40,27,79,47,48,3,0,39,1,11,11,31
2024-05-27 01:10:39,27,79,47,48,3,0,39,1,9,9,37
2024-05-27 01:15:39,27,80,47,48,3,0,45,1,10,10,139
2024-05-27 01:20:39,27,79,47,48,3,0,39,1,10,10,25
2024-05-27 01:25:39,27,79,47,48,4,0,42,1,11,11,82
2024-05-27 01:30:39,27,79,47,48,3,0,44,1,10,10,98
2024-05-27 01:35:39,27,78,47,48,4,0,39,1,9,9,19
2024-05-27 01:40:38,27,79,47,48,3,0,41,1,10,10,67
2024-05-27 01:45:38,27,79,47,48,3,0,42,1,12,12,34
2024-05-27 01:50:38,27,80,47,48,3,0,43,1,13,13,87
2024-05-27 01:55:38,26,80,47,48,4,0,41,1,11,11,55
2024-05-27 02:00:38,26,79,47,48,3,0,41,1,10,10,27
2024-05-27 02:05:38,26,80,47,48,3,0,44,1,10,10,75
2024-05-27 02:10:37,26,79,47,48,2,0,40,1,10,10,27
2024-05-27 02:15:37,26,79,47,48,1,0,40,1,11,11,31
2024-05-27 02:20:37,26,80,47,48,4,0,46,1,11,11,116
2024-05-27 02:25:37,26,79,47,48,7,0,41,1,9,9,33
2024-05-27 02:30:37,26,80,47,49,2,0,43,1,12,12,62
2024-05-27 02:35:37,26,80,47,54,5,0,41,1,11,11,35
2024-05-27 02:40:36,26,81,47,48,3,0,43,1,11,11,61
2024-05-27 02:45:37,26,81,47,48,4,0,41,1,12,12,36
2024-05-27 02:50:36,26,82,47,48,3,0,45,1,11,11,87
2024-05-27 02:55:36,26,83,47,48,4,0,45,1,11,11,104
2024-05-27 03:00:36,26,82,47,48,5,0,48,1,11,11,109
2024-05-27 03:05:36,26,81,47,48,3,0,43,1,11,11,31
2024-05-27 03:10:36,26,82,47,48,4,0,47,1,12,12,109
2024-05-27 03:15:36,26,81,47,48,3,0,45,1,10,10,61
2024-05-27 03:20:36,26,80,47,48,3,0,44,1,11,11,84
2024-05-27 03:25:35,26,79,47,48,4,0,39,1,10,10,26
2024-05-27 03:30:35,26,79,47,48,3,0,39,1,9,9,25
2024-05-27 03:35:35,26,78,47,48,3,0,37,1,9,9,21
2024-05-27 03:40:35,26,79,47,48,3,0,37,1,10,10,26
2024-05-27 03:45:35,26,79,47,54,3,0,38,1,11,11,36
2024-05-27 03:50:35,26,79,47,48,4,0,39,1,10,10,42
2024-05-27 03:55:34,26,79,47,48,3,0,38,1,11,11,23
2024-05-27 04:00:34,26,79,47,48,2,0,37,1,12,12,37
2024-05-27 04:05:34,26,79,47,48,3,0,40,1,11,11,44
2024-05-27 04:10:34,26,79,47,48,3,0,40,1,10,10,31
2024-05-27 04:15:34,26,80,47,55,4,0,40,1,11,11,34
2024-05-27 08:37:44,26,87,46,51,703,0,27,2,17,17,97
2024-05-27 08:42:44,26,87,47,51,703,0,28,1,15,15,102
2024-05-27 08:47:44,27,84,47,53,703,0,26,1,13,13,105
2024-05-27 08:52:44,27,81,47,58,704,0,27,1,13,13,92
2024-05-27 08:57:44,28,80,47,48,702,0,26,1,13,13,108
2024-05-27 09:02:44,28,80,47,52,703,0,25,1,13,13,110
2024-05-27 09:07:43,28,79,47,51,702,0,28,1,12,12,99
2024-05-27 09:12:43,29,78,47,48,702,0,28,1,14,14,119
2024-05-27 09:17:43,29,75,47,61,703,0,26,1,15,15,89
2024-05-27 09:22:43,29,75,47,49,702,0,28,1,13,13,62
2024-05-27 09:27:43,29,76,47,50,703,0,27,1,12,12,95
2024-05-27 09:32:42,29,75,47,76,702,0,27,1,12,12,132
2024-05-27 09:37:42,30,74,52,247,703,0,30,1,13,13,158
2024-05-27 09:42:42,30,72,47,62,702,0,29,1,13,13,125
2024-05-27 09:47:42,30,71,48,104,703,0,29,1,13,13,111
2024-05-27 09:52:43,30,72,47,77,703,0,31,1,14,14,146
2024-05-27 09:57:41,30,72,53,163,702,0,30,1,14,14,149
2024-05-27 10:02:41,30,71,48,83,703,0,32,1,13,13,153
2024-05-27 10:07:41,30,73,47,48,701,0,34,1,14,14,265
2024-05-27 10:12:41,30,72,47,94,703,0,34,1,13,13,194
2024-05-27 10:17:40,30,71,50,243,702,0,33,1,13,13,120
2024-05-27 10:22:41,31,69,48,255,702,0,30,1,12,12,134
2024-05-27 10:27:40,31,69,54,213,702,0,29,1,12,12,91
2024-05-27 10:32:40,31,71,48,175,702,0,33,1,12,12,171
2024-05-27 10:37:39,31,69,47,97,702,0,32,1,13,13,110
2024-05-27 10:42:39,31,68,47,91,709,1,32,1,13,13,154
2024-05-27 10:47:39,31,68,47,48,703,0,32,1,12,12,109
2024-05-27 10:52:39,31,68,47,57,703,0,31,1,12,12,107
2024-05-27 10:57:39,31,68,47,48,703,0,32,1,12,12,106
2024-05-27 11:02:38,31,70,47,48,703,0,33,1,13,13,175
2024-05-27 11:07:38,31,68,47,48,702,0,31,1,13,13,164
2024-05-27 11:12:38,31,67,47,52,703,0,32,1,12,12,154
2024-05-27 11:17:38,31,69,47,48,703,0,33,1,12,12,164
2024-05-27 11:22:38,31,69,47,77,702,0,33,1,14,14,149
2024-05-27 11:27:37,32,69,47,48,702,0,33,1,13,13,182
2024-05-27 11:32:37,32,69,47,63,702,0,33,1,14,14,170
2024-05-27 11:37:38,32,67,47,60,702,0,34,1,14,14,131
2024-05-27 11:42:37,32,67,48,244,702,0,35,1,15,15,234
2024-05-27 11:47:36,32,67,47,49,702,0,36,1,13,13,244
2024-05-27 11:52:36,32,66,47,48,702,0,31,1,13,13,142
2024-05-27 11:57:36,32,66,47,48,702,0,32,1,13,13,169
2024-05-27 12:02:36,32,66,47,74,702,0,32,1,13,13,144
2024-05-27 12:07:36,32,65,47,91,703,0,35,1,13,13,159
2024-05-27 12:12:35,33,63,47,50,701,0,34,1,13,13,141
2024-05-27 12:17:35,33,66,47,49,701,0,35,1,12,12,179
2024-05-27 12:22:35,33,63,47,48,702,0,37,1,12,12,189
2024-05-27 12:27:35,33,62,47,54,702,0,34,1,13,13,154
2024-05-27 12:32:35,33,63,47,48,702,0,36,1,12,12,236
2024-05-27 12:37:35,33,61,47,54,702,0,34,1,11,11,128
2024-05-27 12:42:34,34,60,51,173,701,0,37,1,13,13,161
2024-05-27 12:47:34,34,61,48,96,702,0,38,1,11,11,219
2024-05-27 12:52:34,34,60,47,63,702,0,36,1,12,12,159
2024-05-27 12:57:34,34,60,47,63,702,0,33,1,11,11,169
2024-05-27 13:02:33,34,59,47,48,702,0,35,1,11,11,153
