Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-06-16 18:34:47,31,75,52,155,264,0,74,1,0,0,121
2024-06-16 18:39:48,31,74,49,160,210,1,69,1,0,0,205
2024-06-16 18:44:49,31,73,46,109,128,0,63,1,0,0,150
2024-06-16 18:49:50,31,72,46,47,82,0,64,1,0,0,122
2024-06-16 18:54:51,30,74,46,47,47,0,66,1,0,0,160
2024-06-16 18:59:52,30,73,46,65,21,0,62,1,0,0,74
2024-06-16 19:04:52,30,74,46,79,19,0,69,1,0,0,78
2024-06-16 19:09:53,30,74,46,70,3,0,63,1,0,0,48
2024-06-16 19:14:54,30,76,46,52,3,1,69,1,0,0,169
2024-06-16 19:19:55,30,75,46,55,4,0,66,1,0,0,70
2024-06-16 19:24:56,30,75,46,63,5,0,67,1,0,0,77
2024-06-16 19:29:56,30,76,46,47,4,1,65,1,0,0,161
2024-06-16 19:34:57,30,75,46,47,4,0,65,1,0,0,102
2024-06-16 19:39:58,30,77,46,60,3,0,73,1,0,0,141
2024-06-16 19:44:58,30,77,46,59,4,0,68,1,0,0,128
2024-06-16 19:49:59,30,77,46,79,4,0,68,1,0,0,126
2024-06-16 19:55:00,29,76,46,52,3,0,65,1,0,0,103
2024-06-16 20:00:01,29,78,46,83,3,1,71,1,0,0,140
2024-06-16 20:05:02,29,77,46,50,4,0,70,1,0,0,133
2024-06-16 20:10:02,29,77,47,118,3,0,64,1,0,0,84
2024-06-16 20:15:03,29,77,46,90,4,0,69,1,0,0,158
2024-06-16 20:20:04,29,77,46,47,4,0,68,1,0,0,82
2024-06-16 20:25:05,29,77,46,98,4,0,66,1,0,0,63
2024-06-16 20:30:05,29,77,46,116,3,0,70,1,0,0,122
2024-06-16 20:35:06,29,78,46,47,3,0,71,1,0,0,122
2024-06-16 20:40:07,29,77,46,47,4,0,66,1,0,0,94
2024-06-16 20:45:08,29,77,46,77,3,0,67,1,0,0,56
2024-06-16 20:50:08,29,78,46,50,3,0,64,1,0,0,66
2024-06-16 20:55:09,29,77,46,47,3,0,68,1,0,0,118
2024-06-16 21:00:10,29,77,46,61,3,0,66,1,0,0,93
2024-06-16 21:05:11,29,78,46,47,4,0,66,1,0,0,130
2024-06-16 21:10:12,29,78,46,51,4,0,66,1,0,0,124
2024-06-16 21:15:12,29,77,46,48,3,0,61,1,0,0,79
2024-06-16 21:20:13,29,77,46,47,4,0,62,1,0,0,63
2024-06-16 21:25:14,29,78,47,134,4,0,69,1,0,0,125
2024-06-16 21:30:15,29,78,46,72,3,0,66,1,0,0,77
2024-06-16 21:35:15,29,77,46,47,4,0,68,1,0,0,98
2024-06-16 21:40:16,29,77,46,57,3,1,65,1,0,0,53
2024-06-16 21:45:17,29,77,46,51,4,0,65,1,0,0,104
2024-06-16 21:50:18,29,77,46,98,4,0,68,1,0,0,149
2024-06-16 21:55:18,29,77,46,48,3,0,64,1,0,0,91
2024-06-16 22:00:19,29,77,46,113,4,0,64,1,0,0,37
2024-06-16 22:05:20,29,77,46,47,4,0,58,1,0,0,50
2024-06-16 22:10:21,29,78,46,58,2,0,65,1,0,0,121
2024-06-16 22:15:22,29,79,46,65,3,0,68,1,0,0,129
2024-06-16 22:20:22,29,79,46,77,3,0,68,1,0,0,114
2024-06-16 22:25:23,29,78,46,55,3,0,62,1,0,0,73
2024-06-16 22:30:24,29,79,46,111,3,0,69,1,0,0,147
2024-06-16 22:35:25,29,79,46,47,5,1,65,1,0,0,134
2024-06-16 22:40:25,29,79,46,90,3,0,64,1,0,0,119
2024-06-16 22:45:26,28,77,46,47,3,0,64,1,0,0,49
2024-06-16 22:50:27,28,77,46,47,3,0,59,1,0,0,57
2024-06-16 22:55:27,28,77,46,47,3,0,57,1,0,0,54
2024-06-16 23:00:28,28,78,46,52,3,0,61,1,0,0,85
2024-06-16 23:05:29,28,79,46,47,3,0,66,1,0,0,143
2024-06-16 23:10:30,28,79,46,47,3,0,66,1,0,0,88
2024-06-16 23:15:30,28,78,46,52,2,0,59,1,0,0,61
2024-06-16 23:20:31,28,78,46,78,4,0,61,1,0,0,259
2024-06-16 23:25:32,28,77,46,47,3,0,57,1,0,0,80
2024-06-16 23:30:33,28,78,46,47,3,1,61,1,0,0,82
2024-06-16 23:35:33,28,78,46,47,3,0,63,1,0,0,102
2024-06-16 23:40:34,28,79,46,87,3,0,60,1,0,0,68
2024-06-16 23:45:35,28,78,46,99,3,0,61,1,0,0,69
2024-06-16 23:50:35,28,79,46,48,4,0,61,1,0,0,136
2024-06-16 23:55:36,28,77,46,50,4,0,61,1,0,0,83
2024-06-17 00:00:37,28,79,46,52,2,0,64,1,0,0,101
2024-06-17 00:05:38,28,77,46,47,3,0,60,1,0,0,47
2024-06-17 00:10:39,28,79,46,47,3,0,63,1,0,0,150
2024-06-17 00:15:39,28,79,46,63,3,1,66,1,0,0,151
2024-06-17 00:20:40,28,79,46,53,2,0,67,1,0,0,142
2024-06-17 00:25:41,28,79,46,48,4,0,64,1,0,0,98
2024-06-17 00:30:41,28,79,46,53,3,0,69,1,0,0,162
2024-06-17 00:35:42,28,78,46,47,3,0,65,1,0,0,62
2024-06-17 00:40:43,28,77,46,47,3,0,64,1,0,0,59
2024-06-17 00:45:44,28,79,46,50,4,0,68,1,0,0,125
2024-06-17 00:50:45,28,78,46,70,6,0,66,1,0,0,125
2024-06-17 00:55:45,28,79,46,49,3,0,67,1,0,0,138
2024-06-17 01:00:46,28,77,46,76,3,0,63,1,0,0,61
2024-06-17 01:05:47,28,78,46,72,3,0,61,1,0,0,76
2024-06-17 01:10:48,28,79,46,47,2,0,65,1,0,0,106
2024-06-17 01:15:48,28,77,46,47,3,0,60,1,0,0,54
2024-06-17 01:20:49,28,78,46,47,4,1,67,1,0,0,131
2024-06-17 01:25:50,27,77,46,47,4,0,65,1,0,0,69
