Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-04-01 14:42:00,32,75,57,201,443,14,51,6,7,7,97
2024-04-01 14:47:01,32,75,46,47,478,17,49,5,6,6,101
2024-04-01 14:52:02,32,75,46,46,407,8,49,5,6,6,98
2024-04-01 14:57:03,32,73,46,50,326,8,48,4,6,6,98
2024-04-01 15:02:04,32,73,47,127,357,8,47,4,12,12,100
2024-04-01 15:07:05,32,72,46,106,373,14,48,4,19,19,100
2024-04-01 15:12:06,32,72,46,47,363,8,48,4,30,30,107
2024-04-01 15:17:07,32,71,46,47,360,8,47,3,12,12,101
2024-04-01 15:22:08,32,71,46,47,362,4,47,3,8,8,100
2024-04-01 15:27:09,32,72,46,47,342,8,47,3,7,7,99
2024-04-01 15:32:10,32,73,46,47,373,8,47,3,5,5,99
2024-04-01 15:37:11,32,72,46,51,331,8,46,3,5,6,78
2024-04-01 15:42:12,32,72,49,237,280,4,46,3,6,6,75
2024-04-01 15:47:13,32,72,46,47,242,8,46,3,6,6,60
2024-04-01 15:52:14,32,72,46,47,222,8,46,3,6,6,62
2024-04-01 15:57:15,32,72,46,47,212,4,46,3,5,5,61
2024-04-01 16:02:16,32,72,46,47,203,4,46,3,6,6,51
2024-04-01 16:07:17,32,72,46,47,194,1,46,3,6,6,53
2024-04-01 16:12:18,32,73,46,47,183,1,46,3,7,7,51
2024-04-01 16:17:19,32,73,49,255,174,0,46,3,6,6,44
2024-04-01 16:22:20,32,73,52,276,163,4,45,3,6,6,43
2024-04-01 16:27:21,32,74,46,49,156,11,45,3,6,6,42
2024-04-01 16:32:22,32,74,46,47,153,0,45,3,6,6,44
2024-04-01 16:37:23,32,74,46,47,148,1,44,3,6,6,41
2024-04-01 16:42:24,32,74,46,48,145,4,44,3,5,5,40
2024-04-01 16:47:25,32,74,46,47,135,0,44,3,5,5,36
2024-04-01 16:52:26,32,75,46,47,128,0,44,3,6,6,32
2024-04-01 16:57:26,32,75,46,47,121,1,44,3,5,5,30
2024-04-01 17:02:27,32,75,46,47,115,21,43,3,6,6,30
2024-04-01 17:07:28,32,75,46,47,108,0,44,3,5,5,29
2024-04-01 17:12:29,32,76,47,280,99,4,44,3,6,6,30
2024-04-01 17:17:30,32,76,47,47,91,4,44,3,6,6,30
2024-04-01 17:22:31,32,77,46,47,87,4,45,3,5,5,31
2024-04-01 17:27:32,32,77,46,47,83,0,44,3,6,7,31
2024-04-01 17:32:33,32,78,46,47,77,0,44,3,6,6,28
2024-04-01 17:37:34,31,78,46,47,69,1,44,3,6,6,30
2024-04-01 17:42:35,31,78,46,72,66,0,44,3,6,6,31
2024-04-01 17:47:36,31,78,46,67,63,0,44,3,6,6,29
2024-04-01 17:52:37,31,78,46,48,57,0,44,3,7,7,26
2024-04-01 17:57:38,31,78,46,69,49,1,44,3,6,6,25
2024-04-01 18:02:39,31,78,48,270,44,0,43,3,6,6,22
2024-04-01 18:07:40,31,78,48,165,42,1,43,3,6,6,20
2024-04-01 18:12:41,31,79,46,51,36,4,43,3,6,6,20
2024-04-01 18:17:42,31,80,46,47,32,4,43,3,6,6,18
2024-04-01 18:22:43,31,80,46,62,28,1,43,3,5,5,14
2024-04-01 18:27:44,31,80,46,158,22,0,43,3,6,6,13
2024-04-01 18:32:45,31,80,46,47,15,4,43,3,7,7,12
2024-04-01 18:37:50,31,80,46,48,10,0,43,3,6,6,12
2024-04-01 18:37:51,31,80,46,48,10,0,43,3,6,6,12
2024-04-01 18:42:46,31,80,46,47,3,0,44,3,7,7,13
2024-04-01 18:47:47,31,81,46,47,3,4,43,3,7,7,14
2024-04-01 18:52:48,31,81,46,47,3,1,43,3,8,8,14
2024-04-01 18:57:49,31,81,46,47,3,1,43,3,7,7,13
2024-04-01 19:02:50,31,80,46,47,3,1,43,3,7,7,13
2024-04-01 19:07:50,30,81,46,86,3,4,43,3,7,7,13
2024-04-01 19:12:51,30,81,46,50,4,1,43,3,6,6,12
2024-04-01 19:17:52,30,81,46,47,3,1,42,2,6,6,11
2024-04-01 19:22:53,30,81,46,47,3,1,42,2,6,6,11
2024-04-01 19:27:54,30,81,46,47,3,1,42,2,6,6,11
2024-04-01 19:32:55,30,81,46,47,2,0,42,2,6,6,11
2024-04-01 19:37:56,30,81,46,170,3,0,42,2,6,6,10
2024-04-01 19:42:57,30,81,46,47,3,0,42,2,5,5,10
2024-04-01 19:47:58,30,81,46,48,3,0,42,2,6,6,10
2024-04-01 19:52:59,30,81,46,48,3,0,42,2,6,6,10
2024-04-01 19:57:59,30,81,46,47,3,0,42,2,5,5,11
2024-04-01 20:03:00,30,81,46,47,3,1,43,2,6,6,11
2024-04-01 20:08:01,30,81,46,47,3,0,42,2,6,6,11
2024-04-01 20:13:02,30,81,46,48,3,1,42,2,6,6,11
2024-04-01 20:18:03,30,81,46,54,3,1,43,2,6,6,12
2024-04-01 20:23:03,30,81,46,47,3,0,42,2,6,6,11
2024-04-01 20:28:04,30,81,46,75,3,0,42,2,6,6,11
2024-04-01 20:33:06,30,81,46,49,3,0,42,2,6,6,11
2024-04-01 20:38:06,29,81,46,47,2,0,42,2,5,5,12
2024-04-01 20:43:07,29,81,46,49,3,0,42,2,6,6,12
2024-04-01 20:48:08,29,81,46,48,3,4,43,2,5,5,12
2024-04-01 20:53:09,29,81,46,48,4,1,43,2,6,6,13
2024-04-01 20:58:10,29,81,46,49,3,4,43,2,7,7,13
2024-04-01 21:03:10,29,81,46,47,3,1,42,2,6,6,14
2024-04-01 21:08:11,29,81,46,47,3,1,41,2,7,7,13
2024-04-01 21:18:14,29,81,46,55,3,0,41,2,6,6,13
2024-04-01 21:23:15,29,81,46,49,3,1,41,2,5,5,13
2024-04-01 21:28:16,29,81,46,47,3,0,41,2,7,7,13
2024-04-01 21:33:14,29,81,46,48,3,0,41,2,6,6,13
2024-04-01 21:38:15,29,81,46,48,2,1,41,2,6,6,13
2024-04-01 21:43:16,29,81,46,47,3,0,40,2,6,6,13
2024-04-01 21:48:17,29,81,46,47,3,1,40,2,6,6,13
2024-04-01 21:52:02,29,81,46,47,3,1,40,2,8,8,13
2024-04-01 21:57:03,29,81,46,47,3,1,41,2,6,6,14
2024-04-01 22:02:05,29,81,46,47,1,0,41,2,6,6,14
2024-04-01 22:07:05,29,81,46,47,3,1,40,2,7,7,14
2024-04-01 22:12:07,29,82,46,50,3,0,40,2,6,6,14
2024-04-01 22:17:07,29,82,46,48,3,0,40,2,6,6,14
2024-04-01 22:22:07,29,82,46,47,1,1,41,2,7,7,15
2024-04-01 22:27:08,29,81,46,48,3,1,41,2,6,6,15
2024-04-01 22:32:09,29,81,46,47,1,0,40,2,7,7,15
2024-04-01 22:37:09,29,82,46,47,3,1,40,2,8,8,15
2024-04-01 22:42:12,28,82,46,47,3,1,40,2,7,7,15
2024-04-01 22:42:18,28,82,46,47,3,1,40,2,7,7,15
2024-04-01 22:47:11,28,82,46,47,3,0,40,2,7,7,16
2024-04-01 22:52:12,28,82,46,47,3,1,40,2,6,6,16
2024-04-01 22:57:12,28,81,46,47,5,4,41,2,7,7,16
2024-04-01 23:02:13,28,81,46,47,3,0,40,2,7,7,16
2024-04-01 23:07:14,28,81,46,47,3,1,39,2,7,7,16
2024-04-01 23:12:15,28,82,46,47,3,1,39,2,9,9,16
2024-04-01 23:17:16,28,82,46,47,3,1,39,2,8,8,16
2024-04-01 23:22:17,28,82,46,47,3,0,40,2,7,7,17
2024-04-01 23:27:17,28,81,46,47,2,0,41,2,7,7,17
2024-04-01 23:32:18,28,81,46,47,3,0,40,2,8,8,17
2024-04-01 23:37:19,28,81,46,47,3,1,40,2,7,7,18
2024-04-01 23:42:20,28,81,46,47,0,1,40,2,6,6,18
2024-04-01 23:47:20,28,81,46,47,3,1,40,2,7,7,18
2024-04-01 23:52:21,28,81,46,47,2,4,40,2,7,7,17
2024-04-01 23:57:22,28,81,46,47,4,1,40,2,7,7,17
2024-04-02 00:02:23,28,81,46,47,3,0,40,2,6,6,18
2024-04-02 00:07:24,28,81,46,47,3,0,40,2,7,7,18
