Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
6/3/2024 2:45,29,68,202,220,16,8,67,2,6,7,51
6/3/2024 2:50,29,68,204,236,15,8,68,2,5,6,67
6/3/2024 2:55,29,69,207,249,15,4,69,2,5,6,96
6/3/2024 3:00,28,68,203,222,16,8,69,2,5,5,88
6/3/2024 3:05,28,68,203,227,14,8,68,2,5,6,64
6/3/2024 3:10,28,68,203,226,15,8,69,2,6,7,85
6/3/2024 3:15,28,68,203,229,14,1,68,2,6,7,71
6/3/2024 3:20,28,68,204,228,15,8,66,2,6,7,39
6/3/2024 3:25,28,68,202,220,16,4,66,2,6,7,43
6/3/2024 3:30,28,68,202,224,16,4,66,2,6,7,45
6/3/2024 3:35,28,68,202,221,15,8,66,2,6,6,57
6/3/2024 3:40,28,68,202,223,15,8,67,2,6,6,50
6/3/2024 3:45,28,68,203,225,15,4,66,2,6,7,54
6/3/2024 3:50,28,68,202,226,15,4,68,2,6,7,72
6/3/2024 3:55,28,69,205,244,15,8,68,2,6,7,74
6/3/2024 4:00,28,69,207,239,14,1,67,2,6,7,75
6/3/2024 4:05,28,69,202,224,14,8,68,2,5,6,52
6/3/2024 4:10,28,69,203,225,15,0,68,2,6,6,60
6/3/2024 4:15,28,68,202,223,14,11,67,2,4,5,68
6/3/2024 4:20,28,69,210,243,17,4,68,2,6,7,71
6/3/2024 8:04,25,87,186,344,200,21,100,4,17,17,90
6/3/2024 8:09,26,85,186,227,182,17,91,4,18,19,89
6/3/2024 8:14,27,82,185,196,193,14,87,3,19,20,93
6/3/2024 8:19,27,80,191,222,206,11,87,3,18,18,99
6/3/2024 8:24,28,79,187,194,210,11,85,3,17,17,107
6/3/2024 8:29,28,78,187,195,190,14,89,3,20,22,108
6/3/2024 8:34,28,77,188,199,203,11,88,3,18,18,93
6/3/2024 8:39,28,76,188,198,229,11,85,3,16,16,100
6/3/2024 8:44,29,76,189,198,270,11,86,3,18,18,108
6/3/2024 8:49,29,76,190,205,303,8,87,3,18,18,109
6/3/2024 8:54,29,75,190,211,357,1,89,3,19,19,115
6/3/2024 8:59,29,73,191,201,406,14,85,3,14,14,57
6/3/2024 9:04,30,73,192,204,335,11,86,3,13,14,69
6/3/2024 9:09,30,73,192,209,377,0,89,3,12,13,111
6/3/2024 9:14,30,73,194,224,408,8,90,3,10,10,70
6/3/2024 9:19,30,72,197,248,414,1,94,3,16,23,151
6/3/2024 9:24,30,71,196,262,426,11,95,3,24,43,240
6/3/2024 9:29,31,70,198,309,440,4,90,3,23,40,208
6/3/2024 9:34,31,70,199,313,441,4,92,3,28,50,263
6/3/2024 9:39,31,69,206,288,466,11,85,3,29,52,103
6/3/2024 9:44,31,68,198,266,451,11,88,3,29,53,233
6/3/2024 9:49,32,67,197,217,464,4,87,3,18,32,190
6/3/2024 9:54,32,66,197,237,480,8,85,3,14,24,210
6/3/2024 9:59,32,66,198,232,484,8,86,3,9,14,165
6/3/2024 10:04,32,66,199,288,487,8,88,3,8,13,209
6/3/2024 10:09,32,67,199,239,488,11,91,3,12,20,297
6/3/2024 10:14,32,66,201,257,498,4,92,3,13,23,309
6/3/2024 10:19,32,66,199,231,509,17,90,3,11,19,251
6/3/2024 10:24,33,65,204,313,503,11,88,3,11,19,174
6/3/2024 10:29,33,64,202,261,507,11,91,3,12,19,187
6/3/2024 10:34,33,65,206,249,471,4,92,3,18,30,230
6/3/2024 10:39,33,62,200,231,701,8,82,3,19,30,78
6/3/2024 10:44,33,62,201,246,701,4,75,3,11,19,20
6/3/2024 10:49,33,60,202,251,702,11,72,3,9,16,22
6/3/2024 10:54,33,60,201,263,701,4,70,3,9,15,6
6/3/2024 10:59,33,58,202,306,701,11,65,2,6,9,7
6/3/2024 11:04,33,57,200,223,702,0,63,2,4,4,9
6/3/2024 11:09,33,62,201,221,701,8,66,2,7,8,18
6/3/2024 11:14,33,58,204,313,714,37,61,2,3,4,11
