Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-08-29 01:49:21,26,85,62,106,3,1,34,0,8,8,98
2024-08-29 01:54:21,26,85,60,62,3,1,33,0,10,10,94
2024-08-29 01:59:22,26,86,60,62,5,0,33,0,10,10,95
2024-08-29 02:04:23,26,86,60,61,2,1,33,0,9,9,103
2024-08-29 02:09:23,25,86,60,61,4,0,33,0,10,10,104
2024-08-29 02:14:24,25,85,60,61,3,4,33,0,11,11,112
2024-08-29 02:19:25,25,86,60,61,2,8,33,0,11,11,127
2024-08-29 02:24:25,25,86,60,61,3,4,33,0,13,13,138
2024-08-29 02:29:26,25,85,60,61,3,1,33,0,12,12,150
2024-08-29 02:34:27,25,85,60,62,3,1,33,0,13,13,154
2024-08-29 02:39:28,25,86,60,61,3,11,33,0,14,14,153
2024-08-29 02:44:28,25,86,60,62,2,1,33,0,13,13,160
2024-08-29 02:49:29,25,86,60,116,4,4,33,0,13,13,164
2024-08-29 03:04:31,25,85,64,118,3,4,33,0,13,13,171
2024-08-29 03:09:32,25,85,61,122,3,1,33,0,14,14,165
2024-08-29 03:14:33,25,85,61,121,3,1,33,0,14,14,161
2024-08-29 03:19:33,25,86,61,120,3,1,33,0,14,14,157
2024-08-29 03:24:34,25,85,61,121,3,4,33,0,14,14,164
2024-08-29 03:29:35,25,85,61,123,3,1,33,0,15,15,155
2024-08-29 03:34:35,25,86,61,113,2,0,33,0,14,14,153
2024-08-29 03:44:37,25,86,62,119,3,4,34,0,13,13,164
2024-08-29 03:49:37,25,85,62,118,2,1,33,0,14,15,151
2024-08-29 03:54:37,25,86,61,121,4,1,33,0,14,14,152
2024-08-29 03:59:38,25,86,62,120,2,4,33,0,15,15,168
2024-08-29 04:04:39,25,86,61,116,3,1,33,0,15,15,156
2024-08-29 04:09:40,25,86,61,116,3,4,33,0,15,15,155
2024-08-29 04:14:40,25,86,61,122,3,4,33,0,15,15,160
2024-08-29 04:19:41,25,85,61,121,3,1,33,0,16,16,161
2024-08-29 04:24:42,25,86,61,121,2,8,33,0,13,13,158
2024-08-29 04:29:42,25,85,61,117,2,4,33,0,16,16,157
2024-08-29 04:34:43,25,86,62,123,3,0,33,0,16,16,157
2024-08-29 04:39:44,25,86,62,125,2,4,33,0,17,17,164
2024-08-29 04:44:44,25,85,62,123,2,1,33,0,16,16,170
2024-08-29 04:49:45,25,85,63,122,3,4,33,0,16,16,164
2024-08-29 04:54:46,25,86,61,126,3,1,33,0,15,15,166
2024-08-29 04:59:46,25,86,62,127,3,11,33,0,17,17,166
2024-08-29 05:09:48,25,86,69,188,4,1,33,0,18,18,172
2024-08-29 05:14:49,25,85,60,115,3,1,33,0,16,16,170
2024-08-29 05:19:49,25,86,61,119,1,8,33,0,17,17,179
2024-08-29 05:24:50,25,85,61,115,3,0,33,0,18,18,162
2024-08-29 05:29:51,25,85,61,116,3,0,33,0,16,16,172
2024-08-29 05:34:51,25,85,61,115,3,4,33,0,16,16,168
2024-08-29 05:39:52,25,85,61,116,4,1,33,0,17,17,166
2024-08-29 05:44:53,25,85,61,117,3,1,33,0,18,18,158
2024-08-29 05:49:53,25,86,61,120,6,4,33,0,16,16,163
2024-08-29 05:54:54,25,85,60,119,4,1,33,0,17,17,156
