Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-08-11 22:31:46,25,78,47,48,3,0,17,0,11,11,133
2024-08-11 22:36:46,25,78,47,48,4,0,17,0,10,10,137
2024-08-11 22:41:46,25,78,47,48,3,0,17,0,11,11,144
2024-08-11 22:46:45,25,78,47,48,4,0,17,0,10,10,132
2024-08-11 22:51:45,25,79,47,48,4,0,17,0,9,9,132
2024-08-11 22:56:45,25,79,47,49,1,0,17,0,9,10,121
2024-08-11 23:01:45,25,79,47,48,4,0,17,0,10,10,123
2024-08-11 23:06:45,25,79,47,48,2,0,17,0,10,10,123
2024-08-11 23:11:45,25,80,47,48,3,0,17,0,10,10,121
2024-08-11 23:16:45,25,80,47,48,3,0,17,0,10,10,120
2024-08-11 23:21:45,25,80,47,49,3,0,17,0,9,9,111
2024-08-11 23:26:45,25,80,47,49,4,0,17,0,11,11,106
2024-08-11 23:31:45,25,80,47,48,4,0,17,0,9,9,107
2024-08-11 23:36:44,25,80,47,48,4,0,17,0,11,11,109
2024-08-11 23:41:44,25,80,47,49,4,0,17,0,9,9,110
2024-08-11 23:46:44,25,80,47,48,4,0,17,0,10,10,113
2024-08-11 23:51:44,25,80,47,48,4,0,17,0,10,10,114
2024-08-11 23:56:44,25,80,47,48,3,0,17,0,10,10,110
2024-08-12 00:01:44,25,80,47,48,3,0,17,0,10,10,110
2024-08-12 00:06:44,25,80,47,48,3,0,17,0,9,9,109
2024-08-12 00:11:44,25,80,47,49,3,0,17,0,9,9,118
2024-08-12 00:16:44,25,80,47,48,3,0,17,0,10,10,110
2024-08-12 00:21:44,25,80,47,48,4,0,17,0,9,9,113
2024-08-12 00:26:44,26,80,47,48,3,0,17,0,10,10,119
2024-08-12 00:31:44,26,80,47,48,3,0,17,0,10,10,120
2024-08-12 00:36:44,26,80,47,49,4,0,17,0,10,10,118
2024-08-12 00:41:44,26,80,47,48,3,0,17,0,10,10,117
2024-08-12 00:46:44,26,79,47,48,4,0,16,0,9,9,107
2024-08-12 00:51:44,26,80,47,48,3,0,17,0,9,9,110
2024-08-12 00:56:44,26,80,47,49,4,0,17,0,10,10,113
2024-08-12 01:01:44,26,80,47,48,3,0,17,0,9,9,124
2024-08-12 01:06:43,26,80,47,48,4,0,17,0,10,10,122
2024-08-12 01:11:44,26,80,47,48,4,0,17,0,10,10,121
2024-08-12 01:16:43,26,80,47,48,2,0,17,0,10,10,116
2024-08-12 01:21:43,26,80,47,48,3,0,17,0,10,10,111
2024-08-12 01:26:43,26,80,47,49,4,0,17,0,10,10,113
2024-08-12 01:31:43,26,80,47,48,3,0,17,0,10,10,115
2024-08-12 01:36:43,26,79,47,48,4,0,17,0,10,10,121
2024-08-12 01:41:43,26,79,47,48,3,0,17,0,10,10,100
2024-08-12 01:46:43,26,79,47,48,4,0,17,0,10,10,103
2024-08-12 01:51:42,26,79,47,48,3,0,17,0,10,10,105
2024-08-12 01:56:42,26,79,47,48,3,0,17,0,10,10,111
2024-08-12 02:01:42,26,79,47,48,4,0,17,0,9,9,118
2024-08-12 02:05:27,26,79,47,48,3,0,17,0,11,11,118
2024-08-12 02:10:27,26,79,47,48,4,0,17,0,11,11,103
2024-08-12 02:15:27,26,79,47,48,3,0,17,0,10,10,107
2024-08-12 02:20:27,26,79,47,48,4,0,17,0,10,10,113
2024-08-12 02:25:27,26,79,47,48,3,0,17,0,11,11,118
2024-08-12 02:30:27,26,79,47,48,3,0,17,0,10,10,113
2024-08-12 02:35:27,26,79,47,48,3,0,17,0,11,11,116
2024-08-12 02:40:27,26,79,47,48,3,0,17,0,9,9,125
2024-08-12 02:45:27,26,79,47,48,4,0,17,0,11,11,119
2024-08-12 02:50:27,26,79,47,48,3,0,17,0,10,10,116
2024-08-12 02:55:27,26,79,47,48,3,0,17,0,10,10,116
2024-08-12 03:00:26,26,80,47,48,4,0,17,0,10,10,129
2024-08-12 03:05:26,26,79,47,48,4,0,17,0,10,10,126
2024-08-12 03:10:26,26,79,47,48,3,0,17,0,11,11,120
