Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-05-19 18:19:10,34,64,51,247,703,0,43,1,10,12,270
2024-05-19 18:24:09,34,65,48,121,702,0,42,1,7,9,249
2024-05-19 18:29:09,33,66,47,73,582,0,42,1,5,6,230
2024-05-19 18:34:09,33,65,49,193,397,0,40,1,7,8,162
2024-05-19 18:39:09,33,64,47,49,251,0,40,1,7,8,192
2024-05-19 18:44:08,33,67,47,71,176,0,40,1,7,8,188
2024-05-19 18:49:08,33,68,47,48,117,0,41,1,6,7,203
2024-05-19 18:54:08,33,68,47,48,70,0,41,1,7,8,142
2024-05-19 18:59:07,32,69,47,48,53,0,41,1,7,8,140
2024-05-19 19:04:07,32,68,47,48,31,0,40,1,7,8,170
2024-05-19 19:09:07,32,69,47,52,3,0,40,1,6,7,109
2024-05-19 19:14:07,32,69,47,48,4,0,41,1,7,8,178
2024-05-19 19:19:06,32,69,47,48,4,0,40,1,7,8,163
2024-05-19 19:24:06,32,68,47,50,4,0,38,0,7,7,95
2024-05-19 19:29:06,32,69,47,149,3,0,41,1,8,8,186
2024-05-19 19:34:06,31,68,47,48,4,0,38,0,7,8,100
2024-05-19 19:39:05,31,69,47,50,4,0,39,0,7,7,130
2024-05-19 19:44:05,31,70,47,48,3,0,39,0,7,7,96
2024-05-19 19:49:05,31,70,47,48,3,0,39,0,8,9,163
2024-05-19 19:54:05,31,70,47,48,3,0,37,0,5,5,67
2024-05-19 19:59:05,31,71,47,51,3,0,38,0,6,7,115
2024-05-19 20:04:04,31,71,47,48,3,0,38,0,7,7,94
2024-05-19 20:09:04,31,71,47,48,3,0,37,0,8,8,97
2024-05-19 20:14:04,31,72,47,54,3,0,39,0,8,9,124
2024-05-19 20:19:04,31,71,47,120,3,0,38,0,6,6,93
2024-05-19 20:24:04,31,72,47,52,3,0,39,0,7,7,149
2024-05-19 20:29:04,30,72,47,49,4,0,38,0,6,7,114
2024-05-19 20:34:03,30,72,47,49,4,0,41,1,24,24,259
2024-05-19 20:39:03,30,72,47,50,2,0,39,0,9,9,126
2024-05-19 20:44:03,30,73,47,50,3,0,40,0,6,7,141
2024-05-19 20:49:02,30,72,47,50,4,0,39,0,7,8,145
2024-05-19 20:54:02,30,74,47,50,3,0,40,1,7,7,104
2024-05-19 20:59:02,30,73,47,52,3,0,39,0,6,6,105
2024-05-19 21:04:02,30,74,48,52,1,0,39,0,40,40,173
2024-05-19 21:09:02,30,74,48,84,4,0,39,0,14,14,144
2024-05-19 21:14:01,30,74,48,58,4,0,39,0,6,6,111
2024-05-19 21:19:01,30,74,48,56,4,0,37,0,5,5,80
2024-05-19 21:24:01,30,75,48,55,3,0,38,0,6,6,85
2024-05-19 21:29:01,30,75,48,53,4,0,38,0,6,6,70
2024-05-19 21:34:01,30,75,48,54,3,0,38,0,5,5,46
2024-05-19 21:39:00,30,76,48,56,3,0,40,0,5,5,139
2024-05-19 21:44:00,30,76,49,57,4,0,40,0,5,5,132
2024-05-19 21:49:00,29,76,48,53,4,0,39,0,6,6,72
2024-05-19 21:54:00,29,77,47,51,3,0,41,1,6,6,163
2024-05-19 21:59:00,29,77,47,54,3,0,40,0,5,5,71
2024-05-19 22:04:00,29,77,47,50,3,0,40,1,6,6,110
2024-05-19 22:09:00,29,77,47,51,3,0,40,0,7,7,94
2024-05-19 22:13:59,29,78,47,49,4,0,40,1,5,5,90
2024-05-19 22:18:59,29,78,47,48,4,0,41,1,5,5,93
2024-05-19 22:23:59,29,78,47,48,3,0,41,1,5,5,86
2024-05-19 22:28:59,29,78,47,148,3,0,41,1,7,7,89
2024-05-19 22:33:59,29,78,47,48,3,0,41,1,6,6,92
2024-05-19 22:38:59,29,78,47,48,4,0,41,1,6,6,88
2024-05-19 22:43:58,29,78,47,50,4,0,41,1,5,5,93
2024-05-19 22:48:58,29,78,47,48,4,0,40,1,5,5,43
2024-05-19 22:53:58,29,78,47,48,4,0,40,0,5,5,74
2024-05-19 22:58:58,29,79,47,48,3,0,40,0,6,6,98
2024-05-19 23:03:58,29,79,47,48,3,0,41,1,6,6,100
2024-05-19 23:08:57,29,78,47,48,3,0,40,0,7,7,49
2024-05-19 23:13:57,29,79,47,48,3,0,40,0,6,6,73
2024-05-19 23:18:57,29,79,47,48,3,0,40,1,6,6,65
2024-05-19 23:23:57,29,79,47,48,4,0,41,1,6,6,119
2024-05-19 23:28:57,29,79,47,49,3,0,42,1,7,7,125
2024-05-19 23:33:57,29,79,47,48,4,0,43,1,8,8,116
2024-05-19 23:38:56,29,79,47,49,3,0,43,1,6,6,142
