Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-07-01 09:48:44,29,76,47,50,702,0,19,0,18,18,112
2024-07-01 09:53:44,29,75,47,51,702,0,21,0,17,17,166
2024-07-01 09:58:44,29,73,47,91,702,0,19,0,18,18,143
2024-07-01 10:28:44,30,71,47,52,703,0,20,0,19,19,249
2024-07-01 10:53:44,30,68,48,51,702,0,19,0,20,20,223
2024-07-01 10:58:42,31,67,47,48,702,0,20,0,19,19,126
2024-07-01 11:03:42,31,69,47,56,702,0,22,0,18,18,230
2024-07-01 11:08:42,31,66,47,53,702,0,21,0,18,18,230
2024-07-01 11:13:42,31,63,50,176,702,0,19,0,17,17,159
2024-07-01 11:18:44,31,66,47,160,702,0,22,0,18,18,252
2024-07-01 11:23:41,31,64,47,77,702,0,19,0,16,16,138
2024-07-01 11:28:42,31,67,48,230,702,0,21,0,17,17,267
2024-07-01 11:33:42,31,65,47,49,702,0,20,0,15,15,141
2024-07-01 11:38:41,31,66,47,62,702,0,23,1,19,19,342
2024-07-01 11:38:46,31,66,47,62,702,0,23,1,19,19,342
2024-07-01 11:43:40,32,66,47,48,703,0,25,1,19,19,315
2024-07-01 11:48:40,32,66,48,236,702,0,22,0,17,17,272
2024-07-01 11:53:41,32,65,55,254,702,0,24,1,17,17,248
2024-07-01 11:58:39,32,65,47,57,702,0,22,0,17,17,258
2024-07-01 12:03:38,32,64,47,49,702,0,22,0,15,15,209
2024-07-01 12:08:38,32,65,51,232,703,0,25,1,18,18,387
2024-07-01 12:13:39,32,65,47,66,702,0,27,1,17,17,381
2024-07-01 12:23:37,32,64,47,82,703,0,22,0,16,16,289
2024-07-01 12:58:41,32,62,50,225,702,0,22,0,19,19,287
2024-07-01 13:03:36,32,63,47,58,702,0,21,0,17,17,233
2024-07-01 13:08:36,32,66,47,52,702,0,24,0,17,17,208
2024-07-01 13:13:40,32,66,49,207,702,0,24,0,15,15,322
2024-07-01 13:28:35,32,68,47,50,703,0,27,1,17,17,380
2024-07-01 13:33:36,32,66,48,50,702,0,27,1,18,18,346
2024-07-01 13:38:35,32,67,47,60,702,0,26,1,24,24,337
2024-07-01 13:48:34,32,64,48,192,702,0,26,1,18,18,307
2024-07-01 13:58:33,32,66,47,50,701,0,26,1,19,19,376
2024-07-01 14:03:34,32,62,47,49,701,0,24,0,17,17,154
2024-07-01 14:08:35,32,60,47,54,702,0,21,0,17,17,146
2024-07-01 14:13:35,32,65,47,72,701,0,26,1,16,16,279
2024-07-01 14:48:32,33,60,48,104,702,0,23,0,16,16,238
2024-07-01 15:03:35,33,62,48,62,701,0,24,0,17,17,151
2024-07-01 15:11:45,33,65,48,233,702,0,29,1,15,15,304
2024-07-01 15:16:50,33,66,47,50,701,0,29,1,15,15,200
2024-07-01 15:16:50,33,66,47,50,701,0,29,1,15,15,200
2024-07-01 15:21:44,33,60,47,50,702,0,26,1,17,17,178
2024-07-01 15:41:46,32,66,47,50,702,0,28,1,15,15,224
2024-07-01 15:51:45,32,67,47,55,701,0,28,1,17,17,376
2024-07-01 15:56:44,32,69,47,58,703,0,29,1,19,19,299
2024-07-01 16:01:42,32,69,47,61,702,0,31,1,17,17,214
2024-07-01 16:06:42,32,70,48,148,702,0,33,1,19,19,421
2024-07-01 16:11:43,32,71,47,50,702,0,31,1,18,18,303
2024-07-01 16:16:41,32,68,47,61,701,0,27,1,16,16,134
2024-07-01 16:25:41,32,69,47,57,702,0,29,1,18,18,115
2024-07-01 16:30:41,32,69,48,110,702,0,32,1,19,19,91
2024-07-01 16:35:41,32,67,50,99,703,0,31,1,19,19,135
2024-07-01 16:40:41,32,69,50,221,702,0,33,1,17,17,113
2024-07-01 16:45:40,32,69,47,51,702,0,29,1,16,16,88
2024-07-01 16:50:40,32,70,47,73,702,0,31,1,17,17,65
2024-07-01 16:55:40,32,70,50,275,701,0,30,1,15,15,98
2024-07-01 17:00:40,32,72,47,55,702,0,34,1,18,18,159
2024-07-01 17:05:39,32,72,47,48,701,0,33,1,16,16,188
2024-07-01 17:10:39,32,72,47,48,702,0,31,1,16,16,88
2024-07-01 18:15:38,31,74,48,51,702,0,36,1,18,18,273
2024-07-01 18:20:37,31,73,47,49,702,0,31,1,17,17,69
2024-07-01 18:25:37,31,73,47,49,703,0,31,1,20,20,86
2024-07-01 18:30:37,31,75,47,48,703,0,28,1,17,17,68
2024-07-01 18:35:37,31,75,48,143,702,0,30,1,19,19,161
2024-07-01 18:40:37,31,74,47,51,703,0,31,1,18,18,143
2024-07-01 18:45:36,31,75,47,54,616,0,31,1,18,18,134
2024-07-01 18:50:36,31,76,47,49,405,0,32,1,24,24,189
2024-07-01 18:55:36,30,76,47,49,222,0,32,1,21,21,129
2024-07-01 19:00:36,30,77,47,75,88,0,28,1,19,19,74
2024-07-01 19:05:35,30,76,47,49,39,0,26,1,18,18,64
2024-07-01 19:10:35,30,76,47,79,39,0,26,1,20,20,67
2024-07-01 19:15:35,30,77,47,48,4,0,25,1,19,19,58
2024-07-01 19:20:34,30,78,47,48,4,0,29,1,18,18,97
2024-07-01 19:25:34,30,78,47,50,4,0,31,1,18,18,80
2024-07-01 19:30:34,30,78,47,48,3,0,27,1,17,17,55
2024-07-01 19:35:34,30,78,47,48,4,0,26,1,18,18,54
2024-07-01 19:40:34,29,79,47,48,2,0,32,1,17,17,243
2024-07-01 19:45:33,29,79,47,63,3,0,31,1,18,18,185
2024-07-01 19:50:33,29,79,47,81,4,0,30,1,17,17,87
2024-07-01 19:55:33,29,79,46,48,3,0,29,1,18,18,99
2024-07-01 20:00:33,29,79,47,48,4,0,28,1,18,18,160
2024-07-01 20:05:32,29,78,47,48,4,0,30,1,20,20,113
2024-07-01 20:05:45,29,78,47,48,4,0,30,1,20,20,113
2024-07-01 20:05:45,29,78,47,48,4,0,30,1,20,20,113
2024-07-01 20:10:32,29,78,47,56,4,0,28,1,19,19,90
2024-07-01 20:15:32,29,78,47,48,4,0,30,1,19,19,143
2024-07-01 20:20:32,29,78,47,53,5,0,28,1,19,19,43
2024-07-01 20:25:32,29,79,47,48,4,0,29,1,19,19,69
2024-07-01 20:25:37,29,79,47,48,4,0,29,1,19,19,69
2024-07-01 20:30:31,29,78,47,92,4,0,27,1,18,18,73
2024-07-01 20:35:31,29,78,48,119,1,0,28,1,17,17,86
2024-07-01 20:40:30,29,78,48,165,3,0,30,1,18,18,118
2024-07-01 20:45:30,29,78,48,179,3,0,28,1,17,17,77
2024-07-01 20:50:30,29,78,47,67,4,0,30,1,16,16,185
