Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-07-01 09:54:04,30,75,49,294,698,0,31,0,23,23,107
2024-07-01 09:59:05,30,74,46,75,698,0,29,0,22,22,100
2024-07-01 10:29:09,31,71,49,185,696,0,31,0,22,22,155
2024-07-01 10:34:09,31,74,51,270,697,0,33,0,24,24,168
2024-07-01 10:54:14,32,70,47,65,696,0,33,0,26,26,246
2024-07-01 10:59:14,32,68,46,53,697,0,34,0,23,23,202
2024-07-01 11:09:16,32,68,47,115,697,0,34,0,21,21,181
2024-07-01 11:14:16,32,65,46,116,697,0,32,0,24,24,157
2024-07-01 11:19:17,32,66,46,58,697,1,33,0,24,24,165
2024-07-01 11:24:18,32,70,48,219,696,0,34,0,22,22,167
2024-07-01 11:29:19,33,65,48,256,697,0,35,0,21,21,223
2024-07-01 11:34:20,33,67,49,251,696,0,37,0,19,19,134
2024-07-01 11:39:21,33,65,51,216,697,0,34,0,22,22,143
2024-07-01 11:44:22,33,68,49,284,697,0,35,0,23,23,228
2024-07-01 11:49:23,33,65,51,293,697,0,32,0,22,22,137
2024-07-01 11:54:24,33,65,49,181,696,0,32,0,23,23,159
2024-07-01 11:59:24,33,62,46,96,696,0,29,0,20,20,118
2024-07-01 12:04:25,33,66,46,109,697,0,32,0,21,21,216
2024-07-01 12:09:29,33,64,48,185,697,0,31,0,18,18,139
2024-07-01 12:14:27,32,65,46,50,697,0,30,0,20,20,135
2024-07-01 12:19:28,32,65,46,50,697,0,31,0,21,21,163
2024-07-01 12:19:33,32,65,46,50,697,0,31,0,21,21,163
2024-07-01 12:24:29,32,71,47,132,697,0,34,0,21,21,278
2024-07-01 12:54:35,32,68,47,73,697,0,36,0,40,40,229
2024-07-01 12:59:35,32,65,47,109,696,0,35,0,23,23,156
2024-07-01 13:04:36,32,69,46,50,697,0,37,0,26,26,234
2024-07-01 13:09:38,33,68,46,47,696,0,37,0,23,23,187
2024-07-01 13:14:38,33,72,46,94,697,0,41,1,22,22,327
2024-07-01 13:19:39,33,65,46,56,696,0,36,0,24,24,178
2024-07-01 13:24:40,33,71,46,99,696,0,38,0,23,23,291
2024-07-01 13:29:41,33,73,46,70,697,0,41,1,22,22,255
2024-07-01 13:34:42,33,64,46,50,696,0,33,0,22,22,105
2024-07-01 13:39:42,33,67,46,76,697,0,35,0,28,28,257
2024-07-01 13:49:46,33,62,46,56,697,0,31,0,22,22,131
2024-07-01 13:54:46,33,63,47,59,696,0,33,0,22,22,154
2024-07-01 13:59:51,33,64,46,93,696,0,31,0,21,21,121
