Time,Tm,Rh,Na,Np,Li,H2s,Nh3,No2,Pm2,Pm10,Voc
2024-08-04 19:26:56,27,77,52,52,3,1,34,0,7,7,87
2024-08-04 19:31:56,27,78,52,53,2,4,34,0,6,6,79
2024-08-04 19:36:57,27,78,52,53,3,4,34,0,6,6,85
2024-08-04 19:41:58,27,79,52,53,2,1,34,0,7,7,87
2024-08-04 19:46:59,27,79,52,53,3,4,34,0,7,7,82
2024-08-04 19:51:59,27,79,52,53,2,1,33,0,7,7,75
2024-08-04 20:00:27,27,79,55,112,3,1,34,0,7,7,95
2024-08-04 20:05:26,27,78,52,77,3,11,34,0,7,7,97
2024-08-04 20:10:27,27,79,53,80,3,4,35,0,7,7,102
2024-08-04 20:15:29,27,79,53,82,4,4,35,0,8,8,103
2024-08-04 20:20:28,27,79,53,79,3,4,35,0,7,7,101
2024-08-04 20:25:28,27,79,53,80,3,4,34,0,7,7,102
2024-08-04 20:35:30,26,78,53,79,4,0,33,0,7,7,101
2024-08-04 20:40:31,26,80,53,86,3,8,33,0,7,7,102
2024-08-04 20:50:31,26,80,54,81,2,1,33,0,7,7,108
2024-08-04 20:55:32,26,80,52,70,2,4,33,0,7,7,105
2024-08-04 21:00:33,26,80,52,77,3,1,33,0,7,7,106
2024-08-04 21:05:33,26,80,53,77,3,4,32,0,7,7,99
2024-08-04 21:10:34,26,81,52,82,3,1,33,0,7,7,110
2024-08-04 21:15:35,26,81,52,80,3,4,33,0,7,7,104
2024-08-04 21:20:35,26,81,52,54,4,4,32,0,7,7,97
2024-08-04 21:25:36,26,81,53,79,2,4,33,0,7,7,104
2024-08-04 21:30:36,26,81,53,80,3,8,33,0,7,7,107
2024-08-04 21:35:37,26,82,53,75,1,8,33,0,6,6,115
2024-08-04 21:40:38,26,81,53,79,4,0,33,0,8,8,121
2024-08-04 21:45:38,26,81,53,76,2,4,33,0,7,7,122
2024-08-04 21:50:39,26,82,53,76,3,1,33,0,7,7,122
2024-08-04 21:55:40,26,81,53,83,3,4,33,0,7,7,125
2024-08-04 22:00:40,26,82,53,77,2,1,33,0,7,7,126
2024-08-04 22:05:41,26,82,52,65,3,4,32,0,7,7,119
2024-08-04 22:10:42,26,82,53,80,3,4,33,0,7,7,119
2024-08-04 22:15:43,26,82,53,83,2,8,33,0,7,7,122
2024-08-04 22:20:43,26,82,53,77,3,1,33,0,7,7,125
2024-08-04 22:25:44,26,82,53,79,3,4,32,0,8,8,113
2024-08-04 22:30:44,26,82,53,80,3,1,33,0,8,8,135
2024-08-04 22:35:45,26,83,53,81,3,1,33,0,8,8,132
2024-08-04 22:40:45,26,82,53,80,3,4,33,0,8,8,119
2024-08-04 22:45:46,26,82,53,77,4,4,32,0,8,8,114
2024-08-04 22:50:47,26,83,53,80,3,1,33,0,8,8,138
2024-08-04 22:55:47,26,82,53,77,3,4,33,0,8,8,118
2024-08-04 23:00:48,26,82,53,84,3,0,33,0,8,8,126
2024-08-04 23:05:49,26,82,53,85,2,8,25,0,8,8,140
2024-08-04 23:10:49,26,83,53,81,2,4,32,0,7,7,122
2024-08-04 23:15:50,26,82,53,88,3,0,32,0,8,8,131
2024-08-04 23:20:51,25,82,54,87,3,1,32,0,7,7,130
2024-08-04 23:25:52,25,82,54,84,2,1,32,0,8,8,125
2024-08-04 23:30:52,25,82,53,85,3,8,32,0,7,7,125
2024-08-04 23:35:53,25,83,53,83,3,0,32,0,9,9,122
2024-08-04 23:40:53,25,83,53,77,1,1,32,0,9,9,122
2024-08-04 23:45:54,25,83,53,80,3,4,32,0,8,8,132
2024-08-04 23:50:55,25,83,54,89,4,1,32,0,8,8,143
2024-08-04 23:55:55,25,83,53,85,3,1,32,0,8,8,137
2024-08-05 00:00:56,25,83,53,79,3,1,32,0,8,8,136
2024-08-05 00:05:57,25,83,53,82,3,82,32,0,8,8,135
2024-08-05 00:10:57,25,83,53,80,2,1,32,0,9,9,147
2024-08-05 00:15:58,25,83,53,84,2,4,32,0,9,9,140
2024-08-05 00:20:59,25,83,53,81,3,8,31,0,9,9,140
2024-08-05 00:25:59,25,84,53,84,3,4,32,0,8,8,139
2024-08-05 00:31:00,25,84,53,80,3,1,31,0,8,8,137
2024-08-05 00:36:01,25,85,53,84,3,1,32,0,9,9,150
2024-08-05 00:41:01,25,84,53,82,3,0,33,0,8,8,167
2024-08-05 00:46:02,25,84,53,87,3,0,33,0,9,9,150
2024-08-05 00:51:03,25,84,53,80,3,4,32,0,8,8,142
2024-08-05 00:56:03,25,84,53,82,3,4,32,0,9,9,139
2024-08-05 01:01:04,25,84,53,84,3,1,32,0,9,9,140
2024-08-05 01:06:05,25,84,53,83,3,4,32,0,9,9,148
2024-08-05 01:11:05,25,83,53,84,2,4,33,0,8,8,161
2024-08-05 01:16:06,25,83,53,85,2,1,33,0,8,8,142
2024-08-05 01:21:06,25,84,53,85,3,8,33,0,8,8,151
2024-08-05 01:26:07,25,83,53,87,2,1,33,0,8,8,159
2024-08-05 01:31:08,25,83,53,87,3,0,32,0,8,8,142
2024-08-05 01:36:08,25,83,53,80,3,4,32,0,8,8,138
2024-08-05 01:41:09,25,83,54,86,1,0,32,0,8,8,139
2024-08-05 01:46:10,25,83,54,89,3,4,32,0,9,9,135
2024-08-05 01:51:11,25,83,53,81,4,4,32,0,8,8,135
2024-08-05 01:56:11,25,84,54,89,3,4,32,0,8,8,134
2024-08-05 02:01:12,25,84,53,84,3,0,32,0,8,8,129
2024-08-05 02:06:13,25,84,53,82,3,0,33,0,9,9,137
2024-08-05 02:11:13,25,84,54,87,3,1,33,0,8,8,151
2024-08-05 02:16:14,25,84,54,87,3,4,32,0,8,8,139
2024-08-05 02:21:15,25,85,53,83,3,0,33,0,9,9,134
2024-08-05 02:26:15,25,84,54,84,2,0,33,0,8,8,120
2024-08-05 02:31:16,25,84,54,82,2,4,32,0,7,7,108
2024-08-05 02:36:16,25,85,54,82,3,1,33,0,7,7,111
2024-08-05 02:41:17,25,85,54,85,3,0,33,0,8,8,115
2024-08-05 02:46:18,25,85,54,84,4,0,33,0,8,8,128
2024-08-05 02:51:18,25,85,54,89,2,1,33,0,9,9,136
2024-08-05 02:56:19,25,85,54,92,2,0,33,0,9,9,148
2024-08-05 03:01:20,25,85,54,88,3,1,32,0,10,10,156
2024-08-05 03:06:20,25,86,54,85,3,8,33,0,9,9,159
2024-08-05 03:11:21,25,86,54,84,3,4,33,0,10,10,168
2024-08-05 03:16:22,25,86,54,85,3,1,33,0,9,9,165
2024-08-05 03:21:22,25,85,54,82,3,8,32,0,10,10,162
2024-08-05 03:26:23,25,86,54,85,4,4,33,0,10,10,178
2024-08-05 03:31:23,25,85,54,85,3,4,33,0,10,10,176
2024-08-05 03:36:24,25,86,54,82,3,1,34,0,9,9,202
2024-08-05 03:41:25,25,85,54,89,3,4,34,0,10,10,198
2024-08-05 03:46:26,25,85,54,91,3,4,35,0,9,9,196
2024-08-05 03:51:26,25,85,54,85,3,1,35,0,9,9,187
2024-08-05 03:56:27,25,85,53,83,3,1,34,0,9,9,170
2024-08-05 04:01:28,25,85,54,85,3,4,34,0,10,10,172
2024-08-05 04:06:28,25,85,53,79,3,8,34,0,9,9,163
2024-08-05 04:11:29,25,85,54,82,2,1,34,0,9,9,156
2024-08-05 04:16:30,25,85,54,88,2,8,34,0,10,10,155
2024-08-05 04:21:30,25,85,54,88,3,0,34,0,9,9,154
